"","new.date2","precip1"
"7418",2002-02-24,"0"
"7419",2002-03-24,"0"
"7420",2002-04-24,"0"
"7421",2002-05-24,"0"
"7422",2002-06-24,"0.02"
"7423",2002-07-24,"0.03"
"7424",2002-08-24,"0"
"7425",2002-09-24,"0"
"7426",2002-10-24,"0"
"7427",2002-11-24,"0"
"7428",2002-12-24,"0.01"
"7429",2003-01-24,"0"
"7430",2003-02-24,"0"
"7431",2003-03-24,"0"
"7432",2003-04-24,"0.13"
"7433",2003-05-24,"0.75"
"7434",2003-06-24,"0"
"7435",2003-07-24,"0.15"
"7436",2003-08-24,"0"
"7437",2003-09-24,"0"
"7438",2003-10-24,"0"
"7439",2003-11-24,"0.02"
"7440",2003-12-24,"0"
"7441",2004-01-24,"0"
"7442",2004-02-24,"0"
"7443",2004-03-24,"0"
"7444",2004-04-24,"0.03"
"7445",2004-05-24,"0.85"
"7446",2004-06-24,"0"
"7447",2004-07-24,"0.4"
"7448",2004-08-24,"0"
"7449",2004-09-24,"0"
"7450",2004-10-24,"0"
"7451",2004-11-24,"1"
"7452",2004-12-24,"0.49"
"7453",2005-01-24,"0.02"
"7454",2005-02-24,"0"
"7455",2005-03-24,"0"
"7456",2005-04-24,"1.83"
"7457",2005-05-24,"0.18"
"7458",2005-06-24,"0"
"7459",2005-07-24,"0"
"7460",2005-08-24,"0.15"
"7461",2005-09-24,"0"
"7462",2005-10-24,"0.03"
"7463",2005-11-24,"0.43"
"7464",2005-12-24,"0.05"
"7465",2006-01-24,"0"
"7466",2006-02-24,"0.18"
"7467",2006-03-24,"0"
"7468",2006-04-24,"0.6"
"7469",2006-05-24,"0"
"7470",2006-06-24,"0.4"
"7471",2006-07-24,"0"
"7472",2006-08-24,"0"
"7473",2006-09-24,"0.06"
"7474",2006-10-24,"0.05"
"7475",2006-11-24,"0.04"
"7476",2006-12-24,"0"
"7477",2007-01-24,"0"
"7478",2007-02-24,"0"
"7479",2007-03-24,"0"
"7480",2007-04-24,"0"
"7481",2007-05-24,"0"
"7482",2007-06-24,"0"
"7483",2007-07-24,"0"
"7484",2007-08-24,"0.04"
"7485",2007-09-24,"0"
"7486",2007-10-24,"0.05"
"7487",2007-11-24,"0"
"7488",2007-12-24,"0"
"7489",1982-01-25,"0.43"
"7490",1982-02-25,"0"
"7491",1982-03-25,"0"
"7492",1982-04-25,"0.03"
"7493",1982-05-25,"0.15"
"7494",1982-06-25,"0"
"7495",1982-07-25,"0"
"7496",1982-08-25,"0"
"7497",1982-09-25,"0"
"7498",1982-10-25,"0"
"7499",1982-11-25,"0"
"7500",1982-12-25,"0.58"
"7501",1983-01-25,"0.56"
"7502",1983-02-25,"0"
"7503",1983-03-25,"0"
"7504",1983-04-25,"4.2"
"7505",1983-05-25,"0.33"
"7506",1983-06-25,"0"
"7507",1983-07-25,"0"
"7508",1983-08-25,"0"
"7509",1983-09-25,"0"
"7510",1983-10-25,"0.73"
"7511",1983-11-25,"0.2"
"7512",1983-12-25,"0"
"7513",1984-01-25,"0.6"
"7514",1984-02-25,"0.7"
"7515",1984-03-25,"0"
"7516",1984-04-25,"1"
"7517",1984-05-25,"0"
"7518",1984-06-25,"0"
"7519",1984-07-25,"0"
"7520",1984-08-25,"0.25"
"7521",1984-09-25,"0"
"7522",1984-10-25,"0"
"7523",1984-11-25,"0"
"7524",1984-12-25,"0.13"
"7525",1985-01-25,"0"
"7526",1985-02-25,"0.45"
"7527",1985-03-25,"0"
"7528",1985-04-25,"0"
"7529",1985-05-25,"0"
"7530",1985-06-25,"0.28"
"7531",1985-07-25,"0"
"7532",1985-08-25,"0"
"7533",1985-09-25,"0.33"
"7534",1985-10-25,"0"
"7535",1985-11-25,"0"
"7536",1985-12-25,"0"
"7537",1986-01-25,"0"
"7538",1986-02-25,"0"
"7539",1986-03-25,"0"
"7540",1986-04-25,"0.65"
"7541",1986-05-25,"0.52"
"7542",1986-06-25,"0.09"
"7543",1986-07-25,"0"
"7544",1986-08-25,"1.55"
"7545",1986-09-25,"0.03"
"7546",1986-10-25,"0"
"7547",1986-11-25,"0.58"
"7548",1986-12-25,"0"
"7549",1987-01-25,"0"
"7550",1987-02-25,"0"
"7551",1987-03-25,"0"
"7552",1987-04-25,"0.01"
"7553",1987-05-25,"0.28"
"7554",1987-06-25,"0.03"
"7555",1987-07-25,"0.01"
"7556",1987-08-25,"0"
"7557",1987-09-25,"0"
"7558",1987-10-25,"0"
"7559",1987-11-25,"0"
"7560",1987-12-25,"0"
"7561",1988-01-25,"0"
"7562",1988-02-25,"0"
"7563",1988-03-25,"0"
"7564",1988-04-25,"1.02"
"7565",1988-05-25,"0.27"
"7566",1988-06-25,"0"
"7567",1988-07-25,"1.05"
"7568",1988-08-25,"0.1"
"7569",1988-09-25,"0"
"7570",1988-10-25,"0"
"7571",1988-11-25,"0"
"7572",1988-12-25,"0.57"
"7573",1989-01-25,"0"
"7574",1989-02-25,"0"
"7575",1989-03-25,"0.33"
"7576",1989-04-25,"0"
"7577",1989-05-25,"0.17"
"7578",1989-06-25,"0"
"7579",1989-07-25,"0"
"7580",1989-08-25,"0"
"7581",1989-09-25,"0.08"
"7582",1989-10-25,"0"
"7583",1989-11-25,"0"
"7584",1989-12-25,"0"
"7585",1990-01-25,"0.25"
"7586",1990-02-25,"0.7"
"7587",1990-03-25,"0"
"7588",1990-04-25,"0"
"7589",1990-05-25,"0"
"7590",1990-06-25,"0.15"
"7591",1990-07-25,"0"
"7592",1990-08-25,"0"
"7593",1990-09-25,"0"
"7594",1990-10-25,"1.06"
"7595",1990-11-25,"0.37"
"7596",1990-12-25,"1.12"
"7597",1991-01-25,"0"
"7598",1991-02-25,"0"
"7599",1991-03-25,"0.88"
"7600",1991-04-25,"0"
"7601",1991-05-25,"0.02"
"7602",1991-06-25,"0"
"7603",1991-07-25,"0"
"7604",1991-08-25,"0"
"7605",1991-09-25,"0"
"7606",1991-10-25,"0"
"7607",1991-11-25,"0.45"
"7608",1991-12-25,"0"
"7609",1992-01-25,"1.62"
"7610",1992-02-25,"0"
"7611",1992-03-25,"0"
"7612",1992-04-25,"0.18"
"7613",1992-05-25,"0.36"
"7614",1992-06-25,"0.11"
"7615",1992-07-25,"0"
"7616",1992-08-25,"0"
"7617",1992-09-25,"0"
"7618",1992-10-25,"0.37"
"7619",1992-11-25,"0"
"7620",1992-12-25,"0"
"7621",1993-01-25,"0.15"
"7622",1993-02-25,"0"
"7623",1993-03-25,"0"
"7624",1993-04-25,"0"
"7625",1993-05-25,"0.18"
"7626",1993-06-25,"0"
"7627",1993-07-25,"0"
"7628",1993-08-25,"0"
"7629",1993-09-25,"0"
"7630",1993-10-25,"0"
"7631",1993-11-25,"0"
"7632",1993-12-25,"0.03"
"7633",1994-01-25,"0"
"7634",1994-02-25,"0.34"
"7635",1994-03-25,"0"
"7636",1994-04-25,"0"
"7637",1994-05-25,"0.65"
"7638",1994-06-25,"0.01"
"7639",1994-07-25,"0"
"7640",1994-08-25,"0"
"7641",1994-09-25,"0.79"
"7642",1994-10-25,"0"
"7643",1994-11-25,"0"
"7644",1994-12-25,"0.45"
"7645",1995-01-25,"0"
"7646",1995-02-25,"0"
"7647",1995-03-25,"0"
"7648",1995-04-25,"0"
"7649",1995-05-25,"0"
"7650",1995-06-25,"0"
"7651",1995-07-25,"0"
"7652",1995-08-25,"0"
"7653",1995-09-25,"0"
"7654",1995-10-25,"0.05"
"7655",1995-11-25,"0"
"7656",1995-12-25,"0"
"7657",1996-01-25,"0"
"7658",1996-02-25,"0.08"
"7659",1996-03-25,"0"
"7660",1996-04-25,"0"
"7661",1996-05-25,"0"
"7662",1996-06-25,"0.45"
"7663",1996-07-25,"0"
"7664",1996-08-25,"0"
"7665",1996-09-25,"0.51"
"7666",1996-10-25,"0"
"7667",1996-11-25,"0.11"
"7668",1996-12-25,"0.38"
"7669",1997-01-25,"1.84"
"7670",1997-02-25,"0"
"7671",1997-03-25,"0.15"
"7672",1997-04-25,"0"
"7673",1997-05-25,"0.05"
"7674",1997-06-25,"0.44"
"7675",1997-07-25,"0"
"7676",1997-08-25,"0"
"7677",1997-09-25,"0"
"7678",1997-10-25,"0"
"7679",1997-11-25,"0"
"7680",1997-12-25,"0.98"
"7681",1998-01-25,"0"
"7682",1998-02-25,"1"
"7683",1998-03-25,"0"
"7684",1998-04-25,"0.1"
"7685",1998-05-25,"0"
"7686",1998-06-25,"0.05"
"7687",1998-07-25,"0"
"7688",1998-08-25,"0.28"
"7689",1998-09-25,"0"
"7690",1998-10-25,"0"
"7691",1998-11-25,"0"
"7692",1998-12-25,"0"
"7693",1999-01-25,"0"
"7694",1999-02-25,"0"
"7695",1999-03-25,"0"
"7696",1999-04-25,"0"
"7697",1999-05-25,"0.45"
"7698",1999-06-25,"0"
"7699",1999-07-25,"0.03"
"7700",1999-08-25,"0"
"7701",1999-09-25,"0.16"
"7702",1999-10-25,"0"
"7703",1999-11-25,"0.15"
"7704",1999-12-25,"0"
"7705",2000-01-25,"0.2"
"7706",2000-02-25,"0"
"7707",2000-03-25,"0.02"
"7708",2000-04-25,"0"
"7709",2000-05-25,"0.3"
"7710",2000-06-25,"0"
"7711",2000-07-25,"0"
"7712",2000-08-25,"0"
"7713",2000-09-25,"0"
"7714",2000-10-25,"0"
"7715",2000-11-25,"0"
"7716",2000-12-25,"0.08"
"7717",2001-01-25,"0"
"7718",2001-02-25,"0.27"
"7719",2001-03-25,"0"
"7720",2001-04-25,"0"
"7721",2001-05-25,"0"
"7722",2001-06-25,"0.03"
"7723",2001-07-25,"0"
"7724",2001-08-25,"0"
"7725",2001-09-25,"1.15"
"7726",2001-10-25,"0.05"
"7727",2001-11-25,"0"
"7728",2001-12-25,"0"
"7729",2002-01-25,"0"
"7730",2002-02-25,"0"
"7731",2002-03-25,"0"
"7732",2002-04-25,"0"
"7733",2002-05-25,"0"
"7734",2002-06-25,"0"
"7735",2002-07-25,"0"
"7736",2002-08-25,"0.25"
"7737",2002-09-25,"0"
"7738",2002-10-25,"0"
"7739",2002-11-25,"0"
"7740",2002-12-25,"0.3"
"7741",2003-01-25,"0"
"7742",2003-02-25,"0"
"7743",2003-03-25,"0"
"7744",2003-04-25,"0.03"
"7745",2003-05-25,"0.7"
"7746",2003-06-25,"0"
"7747",2003-07-25,"0"
"7748",2003-08-25,"0"
"7749",2003-09-25,"0"
"7750",2003-10-25,"0"
"7751",2003-11-25,"0.04"
"7752",2003-12-25,"0.71"
"7753",2004-01-25,"0"
"7754",2004-02-25,"0"
"7755",2004-03-25,"0.2"
"7756",2004-04-25,"0"
"7757",2004-05-25,"0.35"
"7758",2004-06-25,"0.2"
"7759",2004-07-25,"0"
"7760",2004-08-25,"0"
"7761",2004-09-25,"0"
"7762",2004-10-25,"0"
"7763",2004-11-25,"1.87"
"7764",2004-12-25,"0"
"7765",2005-01-25,"0"
"7766",2005-02-25,"0.06"
"7767",2005-03-25,"0"
"7768",2005-04-25,"0.6"
"7769",2005-05-25,"2.45"
"7770",2005-06-25,"0"
"7771",2005-07-25,"0.25"
"7772",2005-08-25,"0.08"
"7773",2005-09-25,"0"
"7774",2005-10-25,"1.55"
"7775",2005-11-25,"0"
"7776",2005-12-25,"0.1"
"7777",2006-01-25,"0.08"
"7778",2006-02-25,"0"
"7779",2006-03-25,"0"
"7780",2006-04-25,"0"
"7781",2006-05-25,"0"
"7782",2006-06-25,"0.13"
"7783",2006-07-25,"0"
"7784",2006-08-25,"0"
"7785",2006-09-25,"0"
"7786",2006-10-25,"0"
"7787",2006-11-25,"0"
"7788",2006-12-25,"0"
"7789",2007-01-25,"0"
"7790",2007-02-25,"0"
"7791",2007-03-25,"0"
"7792",2007-04-25,"0"
"7793",2007-05-25,"0"
"7794",2007-06-25,"0"
"7795",2007-07-25,"0"
"7796",2007-08-25,"0"
"7797",2007-09-25,"0"
"7798",2007-10-25,"0"
"7799",2007-11-25,"0"
"7800",2007-12-25,"0"
"7801",1982-01-26,"0"
"7802",1982-02-26,"0"
"7803",1982-03-26,"0"
"7804",1982-04-26,"0"
"7805",1982-05-26,"0"
"7806",1982-06-26,"0.01"
"7807",1982-07-26,"0"
"7808",1982-08-26,"0.7"
"7809",1982-09-26,"0"
"7810",1982-10-26,"0"
"7811",1982-11-26,"0"
"7812",1982-12-26,"0.07"
"7813",1983-01-26,"0"
"7814",1983-02-26,"0"
"7815",1983-03-26,"0"
"7816",1983-04-26,"0"
"7817",1983-05-26,"0"
"7818",1983-06-26,"0"
"7819",1983-07-26,"0.06"
"7820",1983-08-26,"0"
"7821",1983-09-26,"0"
"7822",1983-10-26,"0"
"7823",1983-11-26,"2.96"
"7824",1983-12-26,"0.05"
"7825",1984-01-26,"0.2"
"7826",1984-02-26,"0.35"
"7827",1984-03-26,"0"
"7828",1984-04-26,"0.19"
"7829",1984-05-26,"0"
"7830",1984-06-26,"2.68"
"7831",1984-07-26,"0.02"
"7832",1984-08-26,"0"
"7833",1984-09-26,"0"
"7834",1984-10-26,"0"
"7835",1984-11-26,"0"
"7836",1984-12-26,"0.02"
"7837",1985-01-26,"0.22"
"7838",1985-02-26,"0.02"
"7839",1985-03-26,"0"
"7840",1985-04-26,"0"
"7841",1985-05-26,"0.03"
"7842",1985-06-26,"0"
"7843",1985-07-26,"0"
"7844",1985-08-26,"0.25"
"7845",1985-09-26,"0.5"
"7846",1985-10-26,"0.13"
"7847",1985-11-26,"0"
"7848",1985-12-26,"0.03"
"7849",1986-01-26,"0"
"7850",1986-02-26,"0"
"7851",1986-03-26,"0"
"7852",1986-04-26,"0.35"
"7853",1986-05-26,"0"
"7854",1986-06-26,"0"
"7855",1986-07-26,"0"
"7856",1986-08-26,"0"
"7857",1986-09-26,"0.05"
"7858",1986-10-26,"0"
"7859",1986-11-26,"0"
"7860",1986-12-26,"1.7"
"7861",1987-01-26,"0"
"7862",1987-02-26,"0"
"7863",1987-03-26,"0"
"7864",1987-04-26,"0"
"7865",1987-05-26,"0"
"7866",1987-06-26,"0"
"7867",1987-07-26,"0"
"7868",1987-08-26,"0"
"7869",1987-09-26,"0"
"7870",1987-10-26,"0.28"
"7871",1987-11-26,"0.18"
"7872",1987-12-26,"0.56"
"7873",1988-01-26,"1.11"
"7874",1988-02-26,"0.05"
"7875",1988-03-26,"0"
"7876",1988-04-26,"0.08"
"7877",1988-05-26,"0.85"
"7878",1988-06-26,"0.58"
"7879",1988-07-26,"0.05"
"7880",1988-08-26,"0.49"
"7881",1988-09-26,"0"
"7882",1988-10-26,"0"
"7883",1988-11-26,"0"
"7884",1988-12-26,"0"
"7885",1989-01-26,"0"
"7886",1989-02-26,"0.44"
"7887",1989-03-26,"2.22"
"7888",1989-04-26,"0"
"7889",1989-05-26,"0"
"7890",1989-06-26,"0"
"7891",1989-07-26,"0"
"7892",1989-08-26,"0"
"7893",1989-09-26,"0"
"7894",1989-10-26,"0"
"7895",1989-11-26,"0.23"
"7896",1989-12-26,"0.09"
"7897",1990-01-26,"0.25"
"7898",1990-02-26,"0"
"7899",1990-03-26,"0"
"7900",1990-04-26,"0"
"7901",1990-05-26,"0"
"7902",1990-06-26,"0"
"7903",1990-07-26,"1.47"
"7904",1990-08-26,"0"
"7905",1990-09-26,"0"
"7906",1990-10-26,"0"
"7907",1990-11-26,"0.05"
"7908",1990-12-26,"0"
"7909",1991-01-26,"0"
"7910",1991-02-26,"0"
"7911",1991-03-26,"0.05"
"7912",1991-04-26,"0"
"7913",1991-05-26,"0"
"7914",1991-06-26,"0"
"7915",1991-07-26,"0"
"7916",1991-08-26,"0"
"7917",1991-09-26,"2.63"
"7918",1991-10-26,"0"
"7919",1991-11-26,"0"
"7920",1991-12-26,"0"
"7921",1992-01-26,"0"
"7922",1992-02-26,"0.83"
"7923",1992-03-26,"0"
"7924",1992-04-26,"0.25"
"7925",1992-05-26,"0"
"7926",1992-06-26,"0.83"
"7927",1992-07-26,"0"
"7928",1992-08-26,"0"
"7929",1992-09-26,"0"
"7930",1992-10-26,"0.8"
"7931",1992-11-26,"0"
"7932",1992-12-26,"0.13"
"7933",1993-01-26,"0"
"7934",1993-02-26,"0"
"7935",1993-03-26,"0"
"7936",1993-04-26,"0.1"
"7937",1993-05-26,"0"
"7938",1993-06-26,"0"
"7939",1993-07-26,"0"
"7940",1993-08-26,"0"
"7941",1993-09-26,"0.65"
"7942",1993-10-26,"0"
"7943",1993-11-26,"0"
"7944",1993-12-26,"0.1"
"7945",1994-01-26,"0"
"7946",1994-02-26,"0"
"7947",1994-03-26,"0"
"7948",1994-04-26,"0.04"
"7949",1994-05-26,"0.03"
"7950",1994-06-26,"0"
"7951",1994-07-26,"0.45"
"7952",1994-08-26,"0"
"7953",1994-09-26,"0"
"7954",1994-10-26,"0"
"7955",1994-11-26,"0"
"7956",1994-12-26,"0"
"7957",1995-01-26,"0"
"7958",1995-02-26,"0"
"7959",1995-03-26,"0"
"7960",1995-04-26,"0"
"7961",1995-05-26,"0"
"7962",1995-06-26,"0"
"7963",1995-07-26,"0.05"
"7964",1995-08-26,"0"
"7965",1995-09-26,"0"
"7966",1995-10-26,"0"
"7967",1995-11-26,"0"
"7968",1995-12-26,"0.12"
"7969",1996-01-26,"0"
"7970",1996-02-26,"0"
"7971",1996-03-26,"0"
"7972",1996-04-26,"0.02"
"7973",1996-05-26,"0"
"7974",1996-06-26,"0"
"7975",1996-07-26,"1.11"
"7976",1996-08-26,"0.05"
"7977",1996-09-26,"0"
"7978",1996-10-26,"0"
"7979",1996-11-26,"1.36"
"7980",1996-12-26,"0"
"7981",1997-01-26,"0"
"7982",1997-02-26,"0"
"7983",1997-03-26,"1.1"
"7984",1997-04-26,"0"
"7985",1997-05-26,"0"
"7986",1997-06-26,"0"
"7987",1997-07-26,"0"
"7988",1997-08-26,"0"
"7989",1997-09-26,"0"
"7990",1997-10-26,"0"
"7991",1997-11-26,"0.08"
"7992",1997-12-26,"0"
"7993",1998-01-26,"0"
"7994",1998-02-26,"0.2"
"7995",1998-03-26,"0"
"7996",1998-04-26,"0"
"7997",1998-05-26,"0"
"7998",1998-06-26,"0.02"
"7999",1998-07-26,"0"
"8000",1998-08-26,"0"
"8001",1998-09-26,"0"
"8002",1998-10-26,"0"
"8003",1998-11-26,"0.3"
"8004",1998-12-26,"0"
"8005",1999-01-26,"0"
"8006",1999-02-26,"0.45"
"8007",1999-03-26,"0"
"8008",1999-04-26,"0"
"8009",1999-05-26,"0.02"
"8010",1999-06-26,"0"
"8011",1999-07-26,"0"
"8012",1999-08-26,"0"
"8013",1999-09-26,"0"
"8014",1999-10-26,"0"
"8015",1999-11-26,"0.04"
"8016",1999-12-26,"0"
"8017",2000-01-26,"0.2"
"8018",2000-02-26,"0"
"8019",2000-03-26,"0"
"8020",2000-04-26,"0"
"8021",2000-05-26,"0"
"8022",2000-06-26,"0"
"8023",2000-07-26,"0"
"8024",2000-08-26,"0"
"8025",2000-09-26,"0"
"8026",2000-10-26,"0"
"8027",2000-11-26,"1.88"
"8028",2000-12-26,"0.02"
"8029",2001-01-26,"0"
"8030",2001-02-26,"0.25"
"8031",2001-03-26,"0"
"8032",2001-04-26,"0"
"8033",2001-05-26,"0"
"8034",2001-06-26,"0"
"8035",2001-07-26,"0.1"
"8036",2001-08-26,"0"
"8037",2001-09-26,"0.17"
"8038",2001-10-26,"0"
"8039",2001-11-26,"0.33"
"8040",2001-12-26,"0.15"
"8041",2002-01-26,"0"
"8042",2002-02-26,"0"
"8043",2002-03-26,"0.3"
"8044",2002-04-26,"0.88"
"8045",2002-05-26,"0"
"8046",2002-06-26,"0.15"
"8047",2002-07-26,"0.02"
"8048",2002-08-26,"0"
"8049",2002-09-26,"0"
"8050",2002-10-26,"1.5"
"8051",2002-11-26,"0"
"8052",2002-12-26,"0.2"
"8053",2003-01-26,"0.03"
"8054",2003-02-26,"0"
"8055",2003-03-26,"0.05"
"8056",2003-04-26,"0.26"
"8057",2003-05-26,"0.15"
"8058",2003-06-26,"0"
"8059",2003-07-26,"0"
"8060",2003-08-26,"0"
"8061",2003-09-26,"0"
"8062",2003-10-26,"0.35"
"8063",2003-11-26,"0"
"8064",2003-12-26,"0.24"
"8065",2004-01-26,"0"
"8066",2004-02-26,"0"
"8067",2004-03-26,"0.15"
"8068",2004-04-26,"0.53"
"8069",2004-05-26,"0"
"8070",2004-06-26,"1.15"
"8071",2004-07-26,"0"
"8072",2004-08-26,"0"
"8073",2004-09-26,"0"
"8074",2004-10-26,"0.03"
"8075",2004-11-26,"0.02"
"8076",2004-12-26,"0.08"
"8077",2005-01-26,"0.26"
"8078",2005-02-26,"0"
"8079",2005-03-26,"0"
"8080",2005-04-26,"0"
"8081",2005-05-26,"4.47"
"8082",2005-06-26,"0"
"8083",2005-07-26,"0"
"8084",2005-08-26,"0"
"8085",2005-09-26,"0.9"
"8086",2005-10-26,"0.75"
"8087",2005-11-26,"0.15"
"8088",2005-12-26,"1.5"
"8089",2006-01-26,"0"
"8090",2006-02-26,"0"
"8091",2006-03-26,"0"
"8092",2006-04-26,"0"
"8093",2006-05-26,"0"
"8094",2006-06-26,"0.73"
"8095",2006-07-26,"0"
"8096",2006-08-26,"0"
"8097",2006-09-26,"0"
"8098",2006-10-26,"0"
"8099",2006-11-26,"0"
"8100",2006-12-26,"0.3"
"8101",2007-01-26,"0"
"8102",2007-02-26,"0"
"8103",2007-03-26,"0.05"
"8104",2007-04-26,"0"
"8105",2007-05-26,"0"
"8106",2007-06-26,"0"
"8107",2007-07-26,"0"
"8108",2007-08-26,"0"
"8109",2007-09-26,"0.18"
"8110",2007-10-26,"0"
"8111",2007-11-26,"0.53"
"8112",2007-12-26,"0"
"8113",1982-01-27,"0"
"8114",1982-02-27,"0"
"8115",1982-03-27,"0.17"
"8116",1982-04-27,"1.15"
"8117",1982-05-27,"0"
"8118",1982-06-27,"0.07"
"8119",1982-07-27,"1.3"
"8120",1982-08-27,"0"
"8121",1982-09-27,"0"
"8122",1982-10-27,"0"
"8123",1982-11-27,"0"
"8124",1982-12-27,"0"
"8125",1983-01-27,"0"
"8126",1983-02-27,"0"
"8127",1983-03-27,"0"
"8128",1983-04-27,"0.02"
"8129",1983-05-27,"0"
"8130",1983-06-27,"0.02"
"8131",1983-07-27,"0"
"8132",1983-08-27,"0"
"8133",1983-09-27,"0"
"8134",1983-10-27,"0"
"8135",1983-11-27,"0"
"8136",1983-12-27,"0"
"8137",1984-01-27,"0"
"8138",1984-02-27,"0.75"
"8139",1984-03-27,"0"
"8140",1984-04-27,"0"
"8141",1984-05-27,"0.12"
"8142",1984-06-27,"0.4"
"8143",1984-07-27,"0"
"8144",1984-08-27,"0"
"8145",1984-09-27,"0.15"
"8146",1984-10-27,"0.23"
"8147",1984-11-27,"0"
"8148",1984-12-27,"0"
"8149",1985-01-27,"0"
"8150",1985-02-27,"0"
"8151",1985-03-27,"0"
"8152",1985-04-27,"0"
"8153",1985-05-27,"0.04"
"8154",1985-06-27,"0.06"
"8155",1985-07-27,"0.61"
"8156",1985-08-27,"0.47"
"8157",1985-09-27,"0"
"8158",1985-10-27,"0"
"8159",1985-11-27,"0"
"8160",1985-12-27,"0"
"8161",1986-01-27,"0.25"
"8162",1986-02-27,"0"
"8163",1986-03-27,"0"
"8164",1986-04-27,"0.22"
"8165",1986-05-27,"0"
"8166",1986-06-27,"0"
"8167",1986-07-27,"1.14"
"8168",1986-08-27,"0"
"8169",1986-09-27,"0"
"8170",1986-10-27,"0"
"8171",1986-11-27,"1.65"
"8172",1986-12-27,"0"
"8173",1987-01-27,"0"
"8174",1987-02-27,"0"
"8175",1987-03-27,"0.26"
"8176",1987-04-27,"0"
"8177",1987-05-27,"0"
"8178",1987-06-27,"0"
"8179",1987-07-27,"0.64"
"8180",1987-08-27,"0"
"8181",1987-09-27,"0"
"8182",1987-10-27,"0"
"8183",1987-11-27,"1.75"
"8184",1987-12-27,"0"
"8185",1988-01-27,"0"
"8186",1988-02-27,"0"
"8187",1988-03-27,"0.85"
"8188",1988-04-27,"0"
"8189",1988-05-27,"0.05"
"8190",1988-06-27,"0.08"
"8191",1988-07-27,"0"
"8192",1988-08-27,"0"
"8193",1988-09-27,"0"
"8194",1988-10-27,"0.02"
"8195",1988-11-27,"0"
"8196",1988-12-27,"0.02"
"8197",1989-01-27,"0.68"
"8198",1989-02-27,"0"
"8199",1989-03-27,"0"
"8200",1989-04-27,"0"
"8201",1989-05-27,"0.99"
"8202",1989-06-27,"0"
"8203",1989-07-27,"0.09"
"8204",1989-08-27,"0"
"8205",1989-09-27,"0.47"
"8206",1989-10-27,"0"
"8207",1989-11-27,"0.13"
"8208",1989-12-27,"0.02"
"8209",1990-01-27,"1.95"
"8210",1990-02-27,"0"
"8211",1990-03-27,"0"
"8212",1990-04-27,"0"
"8213",1990-05-27,"0"
"8214",1990-06-27,"0"
"8215",1990-07-27,"0.03"
"8216",1990-08-27,"0"
"8217",1990-09-27,"0"
"8218",1990-10-27,"0.04"
"8219",1990-11-27,"0"
"8220",1990-12-27,"0"
"8221",1991-01-27,"0"
"8222",1991-02-27,"0"
"8223",1991-03-27,"0"
"8224",1991-04-27,"0"
"8225",1991-05-27,"0"
"8226",1991-06-27,"0"
"8227",1991-07-27,"1.09"
"8228",1991-08-27,"0"
"8229",1991-09-27,"1.51"
"8230",1991-10-27,"0"
"8231",1991-11-27,"0"
"8232",1991-12-27,"0"
"8233",1992-01-27,"0"
"8234",1992-02-27,"0"
"8235",1992-03-27,"0"
"8236",1992-04-27,"0.25"
"8237",1992-05-27,"0"
"8238",1992-06-27,"0"
"8239",1992-07-27,"0"
"8240",1992-08-27,"0"
"8241",1992-09-27,"0"
"8242",1992-10-27,"0.1"
"8243",1992-11-27,"0.95"
"8244",1992-12-27,"0"
"8245",1993-01-27,"0.02"
"8246",1993-02-27,"0"
"8247",1993-03-27,"0"
"8248",1993-04-27,"0"
"8249",1993-05-27,"0.03"
"8250",1993-06-27,"0"
"8251",1993-07-27,"0.48"
"8252",1993-08-27,"0"
"8253",1993-09-27,"1.95"
"8254",1993-10-27,"1.03"
"8255",1993-11-27,"0"
"8256",1993-12-27,"0"
"8257",1994-01-27,"0"
"8258",1994-02-27,"0"
"8259",1994-03-27,"0"
"8260",1994-04-27,"0.11"
"8261",1994-05-27,"0.03"
"8262",1994-06-27,"0"
"8263",1994-07-27,"0.23"
"8264",1994-08-27,"0"
"8265",1994-09-27,"0"
"8266",1994-10-27,"0"
"8267",1994-11-27,"0"
"8268",1994-12-27,"0"
"8269",1995-01-27,"0"
"8270",1995-02-27,"0.5"
"8271",1995-03-27,"0"
"8272",1995-04-27,"0"
"8273",1995-05-27,"0"
"8274",1995-06-27,"0"
"8275",1995-07-27,"0.1"
"8276",1995-08-27,"0"
"8277",1995-09-27,"0.08"
"8278",1995-10-27,"0"
"8279",1995-11-27,"0.16"
"8280",1995-12-27,"0.11"
"8281",1996-01-27,"0.8"
"8282",1996-02-27,"0"
"8283",1996-03-27,"0"
"8284",1996-04-27,"0.06"
"8285",1996-05-27,"0"
"8286",1996-06-27,"0"
"8287",1996-07-27,"0.4"
"8288",1996-08-27,"0.18"
"8289",1996-09-27,"0"
"8290",1996-10-27,"0"
"8291",1996-11-27,"0.05"
"8292",1996-12-27,"0.05"
"8293",1997-01-27,"0"
"8294",1997-02-27,"0.45"
"8295",1997-03-27,"0"
"8296",1997-04-27,"0"
"8297",1997-05-27,"0"
"8298",1997-06-27,"0"
"8299",1997-07-27,"0"
"8300",1997-08-27,"0.02"
"8301",1997-09-27,"0"
"8302",1997-10-27,"1.58"
"8303",1997-11-27,"0.55"
"8304",1997-12-27,"0"
"8305",1998-01-27,"0"
"8306",1998-02-27,"0.05"
"8307",1998-03-27,"0"
"8308",1998-04-27,"0"
"8309",1998-05-27,"0"
"8310",1998-06-27,"3.1"
